value
2.099594214
1.97841375
2.063742365
2.297867347
2.627016255
3.011817744
3.431245283
3.879078719
4.354454446
4.850193187
5.343539153
5.793311431
6.145369988
6.345367717
6.354971424
6.166086652
5.807780621
5.342635433
4.852586718
4.417824455
4.094843041
3.900331386
3.806042153
3.746556898
3.638001913
3.402476573
2.991224421
2.399900878
1.671552921
0.886449003
0.141639815
-0.474013399
-0.902463005
-1.13072173
-1.193203137
-1.161964168
-1.127846055
-1.177706843
-1.37365905
-1.739413156
-2.256807547
-2.872960216
-3.515881251
-4.11444101
-4.617699196
-5.008894938
-5.310738659
-5.580691189
-5.897215341
-6.340069077
-6.969145618
-7.806818793
-8.828060871
-9.960866106
-11.09713014
-12.11170715
-12.88552184
-13.32780774
-13.39292771
-13.0886397
-12.47467913
-11.65260404
-10.74948417
-9.898869211
-9.222454619
-8.815140814
-8.735099563
-8.999398938
-9.584970227
-10.43429875
-11.4650525
-12.58268441
-13.69466818
-14.72446785
-15.62284555
-16.3740446
-16.99503584
-17.52741555
-18.02339951
-18.52911933
-19.06947813
-19.63872425
-20.19956216
-20.69135197
-21.04537821
-21.20304786
-21.13185543
-20.83437234
-20.34731107
-19.73042266
-19.04788688
-18.34715703
-17.64127858
-16.90017774
-16.05437167
-15.01142348
-13.68197794
-12.00923496
-9.994076987
-7.708345065
-5.291092209
-2.926607295
-0.807658683
0.908473241
2.141189441
2.915048664
3.368175518
3.737753989
4.324983202
5.446424446
7.381411875
10.32558219
14.35873579
19.43185473
25.37412203
31.91714256
38.73095104
45.4651466
51.78859369
57.42228289
62.16173298
65.88732521
68.56286214
70.22420689
70.9609462
70.89457873
70.15677292
68.87082745
67.13868091
65.03475801
62.60674328
59.88222727
56.87927801
53.61851196
50.13423082
46.48258546
42.74536844
39.02874316
35.45687313
32.16101
29.26520312
26.87045551
25.03978578
23.78703033
23.0720532
22.8041518
22.85391228
23.07188035
23.31065146
23.44587976
23.39168346
23.10713251
22.59269703
21.8781044
21.00522219
20.01069739
18.9128418
17.70581472
16.36203665
14.84163278
13.10610698
11.13267843
8.925795101
6.523109307
3.994431972
1.433638936
-1.055043189
-3.373735727
-5.447242753
-7.235648447
-8.740508195
-10.00325247
-11.09600247
-12.10652786
-13.12025864
-14.20288625
-15.38705436
-16.66595146
-17.99536549
-19.30411206
-20.5109571
-21.54457146
-22.36208803
-22.96183307
-23.38691905
-23.71844646
-24.05959344
-24.51422074
-25.16514456
-26.0574773
-27.19127141
-28.52534912
-29.99122932
-31.51326312
-33.02928008
-34.50582376
-35.94357405
-37.3714344
-38.83117157
-40.35739318
-41.95912441
-43.608821
-45.24244535
-46.77091495
-48.09983466
-49.15198738
-49.88630056
-50.3081078
-50.4680926
-50.45052346
-50.3542972
-50.27207462
-50.27296992
-50.39289535
-50.63425892
-50.97402568
-51.37695061
-51.80964218
-52.25125864
-52.69795852
-53.16030435
-53.6550442
-54.19442476
-54.77691536
-55.38273091
-55.97598478
-56.51316414
-56.95556398
-57.28196535
-57.49758244
-57.6361767
-57.75397428
-57.91615571
-58.17868367
-58.56962925
-59.07463066
-59.63054904
-60.12985911
-60.4361016
-60.40825542
-59.929669
-58.93571645
-57.43397473
-55.51159562
-53.32656945
-51.08243852
-48.98926306
-47.2167393
-45.84776019
-44.84185922
-44.0174507
-43.05935022
-41.5538551
-39.04826255
-35.12611932
-29.48502313
-22.00169805
-12.77019942
-2.103590319
9.503487476
21.44575457
33.09879112
43.91338473
53.49414184
61.64710406
68.38792517
73.9108032
78.5266743
82.58516492
86.39718931
90.17360945
93.99072919
97.78690845
101.3878313
104.5523929
107.0278184
108.6019607
109.1426067
108.6174177
107.092841
104.7148566
101.6777781
98.18890776
94.4365305
90.56691363
86.67330446
82.79713321
78.93929486
75.07782965
71.18763144
67.25791585
63.30394696
59.37081371
55.52870501
51.86092421
48.44747973
45.34812085
42.58886653
40.15531341
37.99446097
36.0248137
34.15256788
32.29021519
30.37325486
28.37108807
26.28953407
24.16446376
22.04828867
19.99287928
18.03341196
16.1773943
14.40175055
12.65871888
10.88898581
9.038582563
7.075098252
4.998971877
2.846933755
0.686708519
-1.395691599
-3.312953148
-4.993659906
-6.395746146
-7.513304768
-8.375541612
-9.038572036
-9.572432097
-10.04673024
-10.51852951
-11.0252678
-11.58399299
-12.19633413
-12.85698191
-13.56249786
-14.31729678
-15.13465021
-16.03225168
-17.02377363
-18.10935853
-19.26862483
-20.4592609
-21.6226928
-22.69607158
-23.62761914
-24.39093742
-24.99376098
-25.47795197
-25.90995838
-26.36377249
-26.90078607
-27.55211394
-28.3085522
-29.12140494
-29.91445127
-30.60416105
-31.12282367
-31.43826839
-31.5646383
-31.56102086
-31.51797612
-31.53525244
-31.69637981
-32.04676224
-32.58110579
-33.24369163
-33.94170598
-34.56841073
-35.03029058
-35.27117406
-35.28703194
-35.1275321
-34.88384368
-34.66572488
-34.57366662
-34.67308624
-34.97696682
-35.44111549
-35.97300977
-36.4519158
-36.7554707
-36.78680299
-36.49664488
-35.89644715
-35.06064675
-34.11832009
-33.23600141
-32.59423785
-32.36055062
-32.66116523
-33.55357406
-35.00206908
-36.85896458
-38.85509257
-40.60374538
-41.62190113
-41.37083242
-39.31503883
-34.99435541
-28.10000108
-18.54237604
-6.497628033
7.578013347
22.97246264
38.78034727
53.99667522
67.62843276
78.80743828
86.88740002
91.51084837
92.63678371
90.52644478
85.69134299
78.81344572
70.6511631
61.94601811
53.34347555
45.33779397
38.24577109
32.2089096
27.21886407
23.15786402
19.84461599
17.07700977
14.66539692
12.45352975
10.32753566
8.21572886
6.083136357
3.924316735
1.756789575
-0.384192447
-2.450093051
-4.383932316
-6.126488875
-7.624015607
-8.836570714
-9.745256539
-10.3564524
-10.70164317
-10.83252262
-10.81233518
-10.70550099
-10.56810544
-10.44163235
-10.35138244
-10.30956542
-10.32150929
-10.39231834
-10.53107237
-10.75046201
-11.06139336
-11.46405634
-11.93858344
-12.43915655
-12.89492306
-13.21939446
-13.32752493
-13.15708423
-12.68902284
-11.96092584
-11.06869235
-10.15413667
-9.37970373
-8.895015716
-8.802532951
-9.130455411
-9.819804744
-10.72965932
-11.66049365
-12.39148047
-12.72440546
-12.52521947
-11.75452407
-10.48036353
-8.870146015
-7.162659019
-5.625181652
-4.503845051
-3.977012954
-4.121158472
-4.896448454
-6.15535099
-7.672782657
-9.191637207
-10.47409684
-11.34780897
-11.73719265
-11.67355094
-11.28246914
-10.75201514
-10.28935485
-10.07564706
-10.22904531
-10.78340427
-11.6864544
-12.81669459
-14.01410136
-15.11689649
-15.99567198
-16.57730134
-16.85392733
-16.87614135
-16.73327164
-16.52654058
-16.34211519
-16.23060122
-16.19760707
-16.20720589
-16.19711629
-16.10179577
-15.87783422
-15.52530706
-15.09918336
-14.70641582
-14.48678563
-14.57866657
-15.07424709
-15.97191
-17.13577537
-18.27314669
-18.93915446
-18.57401612
-16.57236062
-12.37699382
-5.582835569
3.967743336
16.11788255
30.37383779
45.93625389
61.78416845
76.80029318
89.91739108
100.2606488
107.2610432
110.7199128
110.8142211
108.0433876
103.1296307
96.89214791
90.11938984
83.46242779
77.3664401
72.04820831
67.51745668
63.6312218
60.16505072
56.88362279
53.59622509
50.1882759
46.62707505
42.94631882
39.21815321
35.52287344
31.92489372
28.46014822
25.13589632
21.9402437
18.85644385
15.87655611
13.01012693
10.28567683
7.745193946
5.433860298
3.388369885
1.627243925
0.145637238
-1.084363794
-2.108548672
-2.982356152
-3.762104118
-4.49804251
-5.230783843
-5.991406788
-6.804198947
-7.690032538
-8.668100288
-9.754321344
-10.95602567
-12.26415316
-13.64562462
-15.03922771
-16.35796379
-17.49929409
-18.36245519
-18.86963681
-18.98608271
-18.73370021
-18.19380823
-17.49704791
-16.80164624
-16.26432136
-16.01026209
-16.10914077
-16.56280486
-17.30745219
-18.2294861
-19.19085991
-20.0574857
-20.72380329
-21.12798201
-21.2550239
-21.12841696
-20.79397077
-20.30122357
-19.68789978
-18.97139995
-18.14877396
-17.20390148
-16.11851956
-14.88288129
-13.50237818
-11.99815943
-10.40202994
-8.747936861
-7.063470762
-5.364647855
-3.655907486
-1.935280785
-0.202799171
1.530925855
3.239061373
4.877963033
6.392113546
7.723358357
8.821950283
9.656424879
10.21964932
10.52934663
10.62271898
10.54619729
10.34257845
10.0386468
9.636603008
9.112089577
8.420295369
7.50972816
6.341151091
4.907398276
3.248839357
1.459543483
-0.319173234
-1.918368449
-3.171487267
-3.948918965
-4.18929795
-3.919615662
-3.258153432
-2.397958922
-1.57321293
-1.01517497
-0.907266594
-1.34941799
-2.339834867
-3.778285322
-5.489881214
-7.263467604
-8.895415845
-10.2286946
-11.17874016
-11.74131185
-11.98212401
-12.01234938
-11.95704373
-11.92455158
-11.98395335
-12.15502774
-12.41178959
-12.69732128
-12.94514482
-13.10128272
-13.14152822
-13.08001578
-12.96744444
-12.87969738
-12.89963866
-13.09622058
-13.50552587
-14.11796739
-14.87465683
-15.67411991
-16.38837171
-16.88527645
-17.05257579
-16.81841399
-16.16386616
-15.12482443
-13.78320272
-12.2500939
-10.64547227
-9.079657588
-7.640823261
-6.390639964
-5.367432879
-4.593908302
-4.085334701
-3.854395929
-3.9106107
-4.254626965
-4.870000498
-5.716429097
-6.72831619
-7.82095397
-8.90404686
-9.899607877
-10.75938593
-11.47659196
-12.08796746
-12.66482003
-13.29476365
-14.05861054
-15.00835604
-16.15203517
-17.4494594
-18.81998555
-20.16034906
-21.36807751
-22.36473578
-23.11349916
-23.62713218
-23.96485692
-24.21916729
-24.49578482
-24.89125432
-25.47297376
-26.26576363
-27.24758418
-28.35501242
-29.49700529
-30.57374645
-31.496378
-32.20337611
-32.67025349
-32.91095473
-32.97134897
-32.91709213
-32.81931764
-32.74179523
-32.73235718
-32.81984342
-33.01609021
-33.32112817
-33.72913763
-34.23292554
-34.82556289
-35.49900935
-36.24066778
-37.02953886
-37.83380989
-38.61130346
-39.31338278
-39.89191529
-40.30801149
-40.54069351
-40.59350587
-40.49735334
-40.30846615
-40.10126015
-39.95686193
-39.94904518
-40.13006836
-40.51921063
-41.09654904
-41.80371239
-42.55212061
-43.23779113
-43.76042375
-44.04342783
-44.05106559
-43.79910888
-43.35636777
-42.83600819
-42.37745033
-42.12144767
-42.18229776
-42.62172234
-43.42865248
-44.50806505
-45.68043902
-46.69172721
-47.23233179
-46.96264876
-45.54234474
-42.6605396
-38.06432973
-31.58346903
-23.14946373
-12.80781339
-0.722625648
12.82669856
27.4566317
42.69820574
58.02271834
72.87374822
86.70431571
99.0171793
109.4050493
117.5862194
123.4302822
126.9687616
128.3870213
127.9966456
126.1911345
123.3913648
119.9898598
116.3036736
112.5442283
108.8089263
105.0946216
101.3282909
97.40679485
93.23634982
88.76345214
83.99197075
78.98494929
73.85322142
68.73540362
63.77479683
59.0982834
54.80087028
50.9376744
47.52339732
44.53803339
41.93680528
39.66204721
37.65480873
35.86421876
34.25310541
32.7990383
31.49084524
30.32165585
29.28043076
28.34447468
27.47536869
26.62000546
25.71709496
24.70794409
23.54892746
22.22228303
20.74198729
19.15255735
17.52046226
15.91990443
14.41642983
13.05259988
11.83954226
10.75668969
9.75983621
8.795397239
7.81707471
6.800468141
5.751724372
4.70792898
3.729157907
2.884307315
2.234401835
1.81763665
1.639824535
1.672400719
1.858140632
2.122828154
2.389769701
2.593584041
2.690161405
2.660894133
2.510874983
2.262304785
1.94545567
1.589943125
1.218696863
0.846004925
0.479624094
0.125605108
-0.206406309
-0.49975691
-0.730924214
-0.873561929
-0.905345017
-0.815393151
-0.609675902
-0.312307189
0.038117158
0.396361368
0.720283024
0.979263887
1.158209045
1.255133417
1.272365829
1.203729631
1.021966228
0.671443714
0.070395206
-0.875432912
-2.249252187
-4.094857464
-6.39091977
-9.035977471
-11.85030673
-14.59694299
-17.01913011
-18.88676902
-20.0413993
-20.42883713
-20.11105691
-19.25368148
-18.0913226
-16.8784565
-15.83710184
-15.11334625
-14.75253631
-14.69829429
-14.81468256
-14.92533242
-14.85958765
-14.49456223
-13.78361858
-12.76555525
-11.55366506
-10.30852612
-9.201817317
-8.379919723
-7.935419991
-7.892218553
-8.206464693
-8.781850442
-9.49471229
-10.2225305
-10.86909023
-11.38074534
-11.75057282
-12.01018125
-12.21189534
-12.406336
-12.62152273
-12.84924245
-13.04258817
-13.12566416
-13.01317928
-12.63484898
-11.95798169
-11.00182612
-9.839241597
-8.58454786
-7.370133733
-6.317511399
-5.510111285
-4.974761371
-4.676580703
-4.528552603
-4.413274379
-4.21132242
-3.829136099
-3.219691958
-2.391343739
-1.403374841
-0.35010305
0.662104462
1.539370265
2.221124998
2.693303615
2.991940526
3.197087198
3.418473291
3.775291436
4.372975447
5.28002483
6.507953558
7.99736666
9.612932768
11.14946833
12.35030609
12.93749458
12.65124492
11.29370651
8.770138936
5.119509936
0.527086299
-4.68602222
-10.09738487
-15.23798432
-19.65874322
-22.9973725
-25.03341432
-25.72132224
-25.19552279
-23.74659483
-21.7727717
-19.7149103
-17.98532501
-16.90138321
-16.63377333
-17.1772701
-18.34893548
-19.81516373
-21.14492182
-21.88221727
-21.62681545
-20.10940048
-17.24672101
-13.16454285
-8.181585959
-2.755315146
2.601106028
7.414281658
11.33826828
14.21510511
16.09441086
17.20749462
17.90208975
18.55320865
19.47126603
20.82902714
22.62402282
24.68418463
26.71394582
28.36859132
29.33848386
29.42325982
28.57929454
26.93064931
24.74248725
22.36443699
20.15768667
18.42245529
17.34151907
16.95112619
17.14405727
17.70233796
18.35080867
18.81874516
18.89576414
18.47038199
17.54417259
16.22034265
14.67133222
13.09445846
11.66670567
10.50913811
9.668329142
9.117500926
8.774976945
8.533373124
8.290751623
7.975255999
7.55735987
7.047948554
6.484749144
5.91284184
5.366223958
4.856409505
4.371268023
3.883676615
3.366223617
2.806191561
2.214992586
1.628162563
1.09532317
0.663094534
0.356564831
0.165687045
0.041604243
-0.095139906
-0.336263164
-0.762230024
-1.420196954
-2.309738813
-3.380478113
-4.542339417
-5.685598522
-6.705268177
-7.523411302
-8.103885805
-8.456400576
-8.629794592
-8.697227274
-8.737754393
-8.819193535
-8.986302641
-9.256480274
-9.623000475
-10.06379572
-10.55248106
-11.0679733
-11.59976634
-12.14748351
-12.7153059
-13.30368572
-13.90180358
-14.48412569
-15.01313433
-15.44822483
-15.7585565
-15.93604249
-16.00421238
-16.01957177
-16.06408632
-16.2299472
-16.60007301
-17.22917939
-18.13028378
-19.27018948
-20.57518877
-21.94561166
-23.27567867
-24.47398793
-25.48011854
-26.27409143
-26.87731177
-27.34553205
-27.75584849
-28.19054512
-28.72074795
-29.39252077
-30.21744202
-31.16902333
-32.18564156
-33.17992521
-34.05367462
-34.71637632
-35.10433884
-35.19675251
-35.02494261
-34.6719874
-34.26165544
-33.93790539
-33.83841805
-34.06723289
-34.67214455
-35.63190907
-36.85658168
-38.20174875
-39.49451875
-40.56651349
-41.28735389
-41.59170117
-41.49396771
-41.08720136
-40.52591198
-39.9960455
-39.67812228
-39.71105135
-40.16392925
-41.02129374
-42.18432706
-43.48717975
-44.72473788
-45.68638795
-46.18987729
-46.11006659
-45.39880509
-44.09381561
-42.31593529
-40.25511277
-38.14626861
-36.23673918
-34.74785006
-33.83437162
-33.54707731
-33.80490485
-34.38363565
-34.92690248
-34.98238579
-34.06150407
-31.71558644
-27.61670344
-21.62839561
-13.85155835
-4.634153046
5.460210517
15.72171032
25.39073126
33.76434391
40.29351778
44.65344184
46.77475777
46.83144016
45.18969347
42.32966774
38.75644135
34.91767983
31.1426363
27.61154784
24.35746325
21.29579729
18.27192896
15.11486968
11.68560462
7.911626946
3.803412134
-0.54707291
-4.982285549
-9.303979713
-13.30127924
-16.77722451
-19.57078812
-21.57307759
-22.73762149
-23.08504431
-22.70220794
-21.73542377
-20.37708225
-18.84536153
-17.3576773
-16.10004427
-15.19610392
-14.68068359
-14.48293151
-14.42313019
-14.22536724
-13.54573875
-12.01319076
-9.277953861
-5.061155802
0.801206891
8.326180413
17.36846728
27.62450725
38.65635011
49.93306383
60.88496592
70.96394005
79.70183631
86.75876372
91.95417685
95.27605478
96.86692547
96.98946316
95.97810025
94.1856835
91.93495833
89.48327329
87.00559763
84.59651605
82.2874406
80.07202871
77.93156871
75.85315248
73.83640677
71.88849412
70.01088512
68.18398807
66.35638789
64.44402111
62.34152029
59.94411643
57.1750292
54.01121387
50.50026048
46.76316215
42.98103164
39.36772143
36.13367878
33.44842852
31.4094004
30.02342902
29.2045505
28.78833599
28.55966278
28.28822437
27.76476373
26.83124876
25.39990247
23.45869875
21.06394493
18.323152
15.37295865
12.35714769
9.408851013
6.639255773
4.133042437
1.948979993
0.123047304
-1.32859813
-2.408571046
-3.139392718
-3.565552783
-3.754279597
-3.792755154
-3.78041541
-3.816540384
-3.985056909
-4.339794932
-4.893909307
-5.616591548
-6.438646148
-7.266390426
-8.001243579
-8.560890676
-8.897443164
-9.008671257
-8.939953083
-8.776647859
-8.628642062
-8.610370192
-8.820360121
-9.324196678
-10.14385803
-11.25494789
-12.59178083
-14.05890007
-15.54664133
-16.94791377
-18.17345375
-19.16333057
-19.89330116
-20.37555808
-20.65433324
-20.79756628
-20.88630731
-21.00363988
-21.22468906
-21.60880013
-22.19437308
-22.99629504
-24.00559574
-25.19094161
-26.50181788
-27.87351974
-29.23413799
-30.5134187
-31.65272236
-32.61451756
-33.38925878
-33.99746305
-34.48552291
-34.91523557
-35.34885869
-35.83315591
-36.38674179
-36.99462983
-37.61217843
-38.1780361
-38.63297855
-38.93956995
-39.09703021
-39.14678753
-39.16666816
-39.25482371
-39.50739572
-39.99570201
-40.74885739
-41.74616578
-42.92080302
-44.17306186
-45.38867701
-46.4562679
-47.27818127
-47.77098995
-47.85514971
-47.43699788
-46.38937641
-44.53872239
-41.66586963
-37.52495937
-31.88031196
-24.55595762
-15.48814594
-4.768843065
7.331197911
20.36767439
33.75840563
46.84496249
58.96997973
69.55634067
78.17402603
84.58318761
88.74715271
90.81523525
91.08092452
89.92500795
87.75477801
84.9496464
81.8207732
78.58859017
75.37830583
72.23040773
69.12130299
65.98868802
62.75683977
59.35837854
55.75065486
51.92626469
47.91795964
43.79833814
39.67442803
35.67704973
31.94512331
28.60605566
25.75482844
23.43584242
21.63222792
20.26662284
19.21520329
18.33344998
17.48865181
16.59159514
15.61921512
14.62163402
13.71070999
13.03201612
12.72670193
12.89262397
13.55458738
14.65135667
16.04285912
17.53585983
18.92170149
20.01670888
20.69533954
20.90824348
20.68149928
20.09829635
19.26886074
18.29724404
17.25397345
16.16146649
14.9952331
13.69939282
12.21120801
10.48717902
8.523232042
6.36351244
4.095622688
1.833862092
-0.304854443
-2.225971737
-3.876733687
-5.255307274
-6.407609992
-7.413033849
-8.362978739
-9.337697009
-10.38706561
-11.51961088
-12.70184499
-13.86737502
-14.93297896
-15.81742994
-16.45856098
-16.82488148
-16.9197054
-16.77777176
-16.45619975
-16.02284014
-15.54534569
-15.08354382
-14.68623047
-14.39183271
-14.23108505
-14.22935495
-14.40666905
-14.77466234
-15.33118635
-16.05464487
-16.90077273
-17.8042247
-18.68601094
-19.46589013
-20.07696803
-20.47864997
-20.66422956
-20.66079258
-20.52133085
-20.31124281
-20.09297665
-19.91294998
-19.79399648
-19.73481148
-19.71581759
-19.70918513
-19.68986097
-19.6445315
-19.57633327
-19.50449623
-19.45953763
-19.4757314
-19.58309531
-19.80099285
-20.13475963
-20.57579888
-21.10465687
-21.69594732
-22.32377859
-22.96652288
-23.61018992
-24.25010962
-24.89093084
-25.54507567
-26.22983831
-26.96340306
-27.76023875
-28.6265758
-29.55687948
-30.53227097
-31.52161838
-32.48550113
-33.38252714
-34.17674603
-34.84440535
-35.37826214
-35.78817701
-36.0976775
-36.33729989
-36.53644588
-36.71592244
-36.88313807
-37.03118769
-37.14202409
-37.19290284
-37.1645579
-37.04923449
-36.85675177
-36.61710078
-36.37863152
-36.20162073
-36.14791098
-36.26827375
-36.58997315
-37.10742447
-37.77861214
-38.52895214
-39.26267418
-39.87991029
-40.29601948
-40.45876757
-40.35916019
-40.03302809
-39.55258614
-39.00960028
-38.49390058
-38.07225284
-37.77270108
-37.57833528
-37.43224868
-37.2527463
-36.95533367
-36.47629605
-35.79219229
-34.93043096
-33.96805239
-33.01846279
-32.2085883
-31.65116487
-31.41817779
-31.52151628
-31.90564561
-32.45470845
-33.0133865
-33.41773565
-33.52978389
-33.26856608
-32.63076667
-31.69615195
-30.61603756
-29.58648985
-28.81109833
-28.4603789
-28.63575302
-29.34540944
-30.49726322
-31.91102565
-33.34765851
-34.55092736
-35.2931322
-35.41599583
-34.85846274
-33.66572829
-31.97766559
-29.99909799
-27.95811171
-26.06098134
-24.45278752
-23.19137607
-22.23930618
-21.47456311
-20.71693175
-19.76386795
-18.42807236
-16.56903376
-14.11246428
-11.05439104
-7.45010098
-3.391472859
1.021215943
5.70573095
10.61580233
15.74591364
21.1216705
26.77816087
32.73187675
38.95359906
45.34968914
51.75744309
57.95694091
63.69789777
68.73632578
72.87325877
75.98706044
78.05216474
79.14017793
79.4033186
79.04415398
78.27852576
77.29976654
76.25157534
75.2145298
74.20783773
73.20442118
72.15457508
71.01182517
69.75450793
68.39797955
66.99488854
65.62401715
64.37106368
63.30669312
62.46774327
61.84652054
61.39094286
61.01549646
60.62030757
60.11373856
59.43319984
58.5594165
57.52099635
56.38839112
55.25868648
54.23458022
53.40202221
52.81111326
52.46402936
52.31218804
52.26297786
52.19455276
51.97581469
51.48797827
50.64405648
49.40311578
47.77705659
45.82882437
43.66223063
41.40485524
39.18668028
37.11798215
35.27036424
33.66446925
32.26682227
30.99656766
29.74091471
28.37634615
26.79150368
24.90742171
22.69147364
20.16282052
17.3889423
14.47457561
11.54572199
8.732082161
6.151209551
3.896904755
2.033094618
0.59297736
-0.418057097
-1.017968287
-1.244304128
-1.152595364
-0.817012997
-0.331911902
0.188172788
0.612655104
0.804780299
0.637068556
0.010032134
-1.129773505
-2.776908283
-4.863242328
-7.265107956
-9.820734147
-12.35472208
-14.70451291
-16.7432752
-18.39455652
-19.63614112
-20.49324008
-21.02366971
-21.29937757
-21.38913515
-21.34636861
-21.20424631
-20.97786394
-20.67135379
-20.28658493
-19.83011648
-19.31613008
-18.7647529
-18.19685991
-17.62755187
-17.06075813
-16.48686159
-15.88418465
-15.22399932
-14.47777196
-13.62484537
-12.65876492
-11.59089492
-10.45066487
-9.282527015
-8.140326146
-7.080180854
-6.153113274
-5.398552816
-4.839533799
-4.480004669
-4.30429029
-4.27850624
-4.353659444
-4.47023734
-4.564171251
-4.57402595
-4.44903216
-4.15715281
-3.691881221
-3.076126212
-2.361588592
-1.622642403
-0.944883734
-0.409942223
-0.079426962
0.018454986
-0.103704689
-0.393287214
-0.766985016
-1.127080317
-1.381273174
-1.461639947
-1.338333525
-1.024771944
-0.573039314
-0.060549915
0.428872506
0.824991074
1.087456156
1.214567873
1.242570255
1.235943328
1.271386721
1.419639842
1.729601187
2.218384353
2.869283457
3.637593472
4.462344879
5.280694254
6.041250962
6.713104469
7.28859441
7.779567363
8.208524041
8.597268971
8.956181058
9.276953847
9.530691909
9.671822543
9.646745381
9.404913511
8.909472302
8.144835284
7.119546892
5.864141055
4.425021266
2.856276699
1.211588942
-0.462026572
-2.127756685
-3.759885919
-5.34287319
-6.869709519
-8.340425888
-9.761037526
-11.14257104
-12.4994356
-13.84646187
-15.19443415
-16.54468229
-17.88397946
-19.181335
-20.38813391
-21.44247282
-22.2776225
-22.83351958
-23.06928462
-22.9741932
-22.57446821
-21.93380358
-21.14663249
-20.32462401
-19.57842181
-18.99788035
-18.63470951
-18.49131749
-18.51869574
-18.62452862
-18.69061568
-18.59659373
-18.24533619
-17.5847274
-16.62100582
-15.4205021
-14.09903076
-12.80087262
-11.67157676
-10.83016844
-10.34645456
-10.22796784
-10.41900028
-10.81166749
-11.26658546
-11.6389883
-11.80524439
-11.68482307
-11.25375361
-10.5473029
-9.651675469
-8.686625018
-7.782545666
-7.056534839
-6.591900462
-6.424662324
-6.539020057
-6.871909824
-7.325061727
-7.781752277
-8.1249378
-8.253689033
-8.095674708
-7.61458223
-6.812489579
-5.728026587
-4.431509228
-3.018082947
-1.599434308
-0.294125584
0.783600735
1.536416077
1.897034269
1.840106089
1.39043529
0.624993114
-0.333065359
-1.328699199
-2.196010592
-2.782642458
-2.973086871
-2.706409725
-1.984966996
-0.872570403
0.517270986
2.040524358
3.545541674
4.895716101
5.988343977
6.76707845
7.226497921
7.408472608
7.391116428
7.272131043
7.149227434
7.100913486
7.171075826
7.360307655
7.625821343
7.890194783
8.057446458
8.033399932
7.746340664
7.163827852
6.302259742
5.227246201
4.044675381
2.884144385
1.877777735
1.138157131
0.739095665
0.702426302
0.993023823
1.523107511
2.165580376
2.774808929
3.211920071
3.370558221
3.198372878
2.709604582
1.985249581
1.159445727
0.393645555
-0.156799193
-0.376656583
-0.21757723
0.289181906
1.03788652
1.870895559
2.613855044
3.115325503
3.281311936
3.09630276
2.625783122
1.999861482
1.382350106
0.933101264
0.772751655
0.958024508
1.47277723
2.235927666
3.123314797
3.997447309
4.737653108
5.263597715
5.547244872
5.611463272
5.516809893
5.3407214
5.15480393
5.005861923
4.904885934
4.82590933
4.714112313
4.500453092
4.118908506
3.522295769
2.693513317
1.65053249
0.445110852
-0.843488728
-2.117820377
-3.272717439
-4.20559193
-4.826066882
-5.065033429
-4.883305277
-4.279520327
-3.296030162
-2.020700159
-0.582358348
0.861574307
2.145002963
3.118117883
3.672838399
3.763065
3.414386225
2.719789193
1.821067245
0.879245416
0.040446814
-0.59476563
-0.991018796
-1.181754248
-1.255913461
-1.331167199
-1.520749672
-1.902689371
-2.499603871
-3.274371167
-4.142649546
-4.998570301
-5.74626806
-6.328280944
-6.742716733
-7.044199385
-7.328106539
